bank_difference,native_class,hand,entry_mass,contrast,count,mean_bb,paired_descriptive_se_bb
repeat-new minus first-new,111,T9s,0.003002829561068935,raise_minus_fold,199,-1.6320006400025764,2.0801357006454717
repeat-new minus first-new,111,T9s,0.003002829561068935,raise_minus_call,199,2.1792067786728286,2.6917110223846947
repeat-new minus first-new,112,TT,0.004483901867157541,call_minus_fold,292,-0.06719096480143238,1.1290277546894176
repeat-new minus first-new,112,TT,0.004483901867157541,raise_minus_fold,292,-4.59425546435117,1.860351106860296
repeat-new minus first-new,112,TT,0.004483901867157541,raise_minus_call,292,-4.527064499549738,1.8328362184888818
repeat-new minus first-new,113,JTo,0.008948627684417313,call_minus_fold,540,0.10713014048565687,0.4095288766110413
repeat-new minus first-new,113,JTo,0.008948627684417313,raise_minus_fold,540,7.030593258179035,0.9137359826651942
repeat-new minus first-new,113,JTo,0.008948627684417313,raise_minus_call,540,6.9234631176933785,0.940750289134054
repeat-new minus first-new,114,QTo,0.008857952729646955,call_minus_fold,588,0.0165643967186834,0.44458687218180465
repeat-new minus first-new,114,QTo,0.008857952729646955,raise_minus_fold,588,3.109742310488463,1.168847864707076
repeat-new minus first-new,114,QTo,0.008857952729646955,raise_minus_call,588,3.0931779137697797,0.9903593408470589
repeat-new minus first-new,115,KTo,0.008767899905759253,call_minus_fold,621,1.8464749871605275,0.49300124735995365
repeat-new minus first-new,115,KTo,0.008767899905759253,raise_minus_fold,621,-0.587046975872793,1.055041765681894
repeat-new minus first-new,115,KTo,0.008767899905759253,raise_minus_call,621,-2.43352196303332,0.99825224934192
repeat-new minus first-new,116,ATo,0.008456018424329408,call_minus_fold,503,0.6295701399673315,0.4841971691713164
repeat-new minus first-new,116,ATo,0.008456018424329408,raise_minus_fold,503,-1.6236760321934227,1.0275336231013863
repeat-new minus first-new,116,ATo,0.008456018424329408,raise_minus_call,503,-2.253246172160754,1.117238265108354
repeat-new minus first-new,117,J2s,0.003078753019509794,call_minus_fold,197,1.8669554867071874,0.9046239345438686
repeat-new minus first-new,117,J2s,0.003078753019509794,raise_minus_fold,197,-6.576256256500828,1.5645204004384698
repeat-new minus first-new,117,J2s,0.003078753019509794,raise_minus_call,197,-8.443211743208014,1.4928867613118706
repeat-new minus first-new,118,J3s,0.0030622611597938116,call_minus_fold,177,-0.22348571171675746,0.39677606566640733
repeat-new minus first-new,118,J3s,0.0030622611597938116,raise_minus_fold,177,-1.1676119829771787,0.9786636190489635
repeat-new minus first-new,118,J3s,0.0030622611597938116,raise_minus_call,177,-0.944126271260421,0.9955164216383967
repeat-new minus first-new,119,J4s,0.0030601926377737078,call_minus_fold,198,0.9426785664644298,0.6263311408666038
repeat-new minus first-new,119,J4s,0.0030601926377737078,raise_minus_fold,198,-6.81976412579149,2.205839572799214
repeat-new minus first-new,119,J4s,0.0030601926377737078,raise_minus_call,198,-7.76244269225592,2.2155136229026895
repeat-new minus first-new,120,J5s,0.003040739542766197,call_minus_fold,181,0.3333055420309292,0.582525246862897
repeat-new minus first-new,120,J5s,0.003040739542766197,raise_minus_fold,181,-9.093823817382066,1.5123201751503283
repeat-new minus first-new,120,J5s,0.003040739542766197,raise_minus_call,181,-9.427129359412994,1.6271934935194092
repeat-new minus first-new,121,J6s,0.0030344294563382545,call_minus_fold,204,-5.167208047003389,1.5184928729182678
repeat-new minus first-new,121,J6s,0.0030344294563382545,raise_minus_fold,204,-7.034478466062756,1.6278639631569602
repeat-new minus first-new,121,J6s,0.0030344294563382545,raise_minus_call,204,-1.8672704190593676,2.288209383450124
repeat-new minus first-new,122,J7s,0.0030297342847703562,call_minus_fold,185,-0.956727945948942,0.9032104168789362
repeat-new minus first-new,122,J7s,0.0030297342847703562,raise_minus_fold,185,-1.9234494893089864,2.46690435464619
repeat-new minus first-new,122,J7s,0.0030297342847703562,raise_minus_call,185,-0.9667215433600446,2.290515383575456
repeat-new minus first-new,123,J8s,0.0030183005204907085,call_minus_fold,196,-7.660808514514818,1.8191917813365048
repeat-new minus first-new,123,J8s,0.0030183005204907085,raise_minus_fold,196,0.19699673576008211,1.6560652372488196
repeat-new minus first-new,123,J8s,0.0030183005204907085,raise_minus_call,196,7.857805250274899,2.4601615958973357
repeat-new minus first-new,124,J9s,0.00299643869350183,call_minus_fold,198,-0.7476519223587009,0.6710375647203701
repeat-new minus first-new,124,J9s,0.00299643869350183,raise_minus_fold,198,-0.30353176113583274,1.6519498630010587
repeat-new minus first-new,124,J9s,0.00299643869350183,raise_minus_call,198,0.4441201612228683,1.3822473811497011
repeat-new minus first-new,125,JTs,0.002982874835202435,call_minus_fold,200,-0.9975070328561597,0.7991029099441221
repeat-new minus first-new,125,JTs,0.002982874835202435,raise_minus_fold,200,4.04002205865186,1.02730677833936
repeat-new minus first-new,125,JTs,0.002982874835202435,raise_minus_call,200,5.037529091508019,1.257687798187772
repeat-new minus first-new,126,JJ,0.004464729101391971,call_minus_fold,324,3.0362450461537707,1.193711850612971
repeat-new minus first-new,126,JJ,0.004464729101391971,raise_minus_fold,324,4.600346273939052,1.5824844153201656
repeat-new minus first-new,126,JJ,0.004464729101391971,raise_minus_call,324,1.5641012277852813,1.7480215882229784
repeat-new minus first-new,127,QJo,0.008838791741356376,call_minus_fold,582,-2.924482485637498,0.7504527788681237
repeat-new minus first-new,127,QJo,0.008838791741356376,raise_minus_fold,582,-7.41533868519454,1.0685108330542823
repeat-new minus first-new,127,QJo,0.008838791741356376,raise_minus_call,582,-4.490856199557041,1.0420757675115258
repeat-new minus first-new,128,KJo,0.008748729593427788,call_minus_fold,561,0.6288342697723706,0.5737239759745935
repeat-new minus first-new,128,KJo,0.008748729593427788,raise_minus_fold,561,-0.8181935030450252,0.9219482214936778
repeat-new minus first-new,128,KJo,0.008748729593427788,raise_minus_call,561,-1.4470277728173957,0.9641050663872709
repeat-new minus first-new,129,AJo,0.008436846232518724,call_minus_fold,544,1.4213552045529663,0.6769712204032579
repeat-new minus first-new,129,AJo,0.008436846232518724,raise_minus_fold,544,-1.1219526486083737,1.4921844778896123
repeat-new minus first-new,129,AJo,0.008436846232518724,raise_minus_call,544,-2.5433078531613402,1.4971654846518894
repeat-new minus first-new,130,Q2s,0.003048589629748466,call_minus_fold,202,-0.1360465447858489,0.5736418582122581
repeat-new minus first-new,130,Q2s,0.003048589629748466,raise_minus_fold,202,-1.6270999500349637,0.7540986367353911
repeat-new minus first-new,130,Q2s,0.003048589629748466,raise_minus_call,202,-1.4910534052491147,0.6814021202662318
repeat-new minus first-new,131,Q3s,0.0030383263451918183,call_minus_fold,197,0.5426301162267239,0.6230654049696092
repeat-new minus first-new,131,Q3s,0.0030383263451918183,raise_minus_fold,197,0.6015372088842184,1.5498778927344303
repeat-new minus first-new,131,Q3s,0.0030383263451918183,raise_minus_call,197,0.058907092657494345,1.4163978137997433
repeat-new minus first-new,132,Q4s,0.0030300838891443495,call_minus_fold,218,-0.169395552899548,0.6268846558770279
repeat-new minus first-new,132,Q4s,0.0030300838891443495,raise_minus_fold,218,-3.335439858656068,1.3338145750335044
repeat-new minus first-new,132,Q4s,0.0030300838891443495,raise_minus_call,218,-3.16604430575652,1.3315724701156093
repeat-new minus first-new,133,Q5s,0.003010523121683423,call_minus_fold,204,0.22334512304099507,0.6594619862206824
